,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id
471,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
472,,1517927943787454466,2022-04-23 18:06:38+00:00,"So, am I overthinking things or when EDF were forced to cap their Increase at 4% in France, yet here are raising bills as much as 500% per month? Trying to recover their losses does anyone else think? Wonder how much the Government are making out of this…? #EnergyCrisis #energy",,,,,,9,35,Twitter for iPhone,146417503.0
473,Wisconsin,1509304228178759685,2022-03-30 22:59:04+00:00,"~~~~~~~~
SQUIRREL
~~~~~~~~

P M GLASER ART

#digitalpainting
#tellastory
#teaser
#omgsquirrel
#frustration
#energy
#Vibrant
#pmglaserart
#imgoingtogetyou
#Catchmeifyoucan 

https://t.co/k3LxNfbBUo https://t.co/cPVdKnYWZh",,,,,"['digitalpainting', 'tellastory', 'teaser', 'omgsquirrel', 'frustration', 'energy']",1,2,Twitter Web App,438035844.0
474,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
475,,1517968278391566336,2022-04-23 20:46:54+00:00,"If you’re in #Atlanta pull up on us! Unapologetically #ImSHE 
#energy #floridawater #palosanto #sage 
#grateful 
#positivevibes
#positiveenergy
#manifest
#REIKI 
#SmallBusiness #SmallBusinessOwner 
#EastAtlantaVillage 
#EAV 
#BlackOwnedBusiness 
#blackwomanownedbusiness https://t.co/hUBbjw8EMW",,,,,"['Atlanta', 'ImSHE', 'energy', 'floridawater', 'palosanto', 'sage', 'grateful']",1,0,Hootsuite Inc.,1.284934573642711e+18
476,"Oakland, CA",1517156545250746368,2022-04-21 15:01:22+00:00,"Toilets are the biggest use of #water in the home. In Southern California, where water is imported over mountains, they’re also a big #energy user. @PacificInstitut is collaborating to upgrade toilets in low-income apartments in LA. https://t.co/i9i9JbWJkf #CWACmember https://t.co/8j7gFYu2kR",,,,,['water'],9,26,Hootsuite Inc.,193767233.0
477,"Long Beach, CA",1517707340304236544,2022-04-23 03:30:02+00:00,"Thanks @fett1111 for the Retweet 💚 as a little ""Thank You"" check out this video on how you get Instant energy, well-being and balance (EFT Tapping) https://t.co/4o0fjTVQ2L #Energy #WellBeing #Balance #EFT #Tapping",,,,,,2,0,Hootsuite Inc.,3007133678.0
478,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
479,Unceded Squamish Territory,1516560321401565191,2022-04-19 23:32:11+00:00,"#Singapore unveiled one of the world's largest floating #solar farms, spanning an area equivalent to 45 football fields https://t.co/gwuvMzpvPc

We have so many solutions. Implement them. #ActOnClimate

#ClimateCrisis #climate #energy #climateaction #renewables #GreenNewDeal https://t.co/nv364jjHqK",,,,,"['Singapore', 'solar']",147,346,Buffer,15088481.0
480,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
481,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
482,Global,1517956591265497090,2022-04-23 20:00:28+00:00,Think #Abundance! #Energy follows #Intention. #JoyTrain #Joy   RT @Lisandre_Moreau https://t.co/WfVvoVSkFq,,,,,"['Abundance', 'Energy', 'Intention', 'JoyTrain', 'Joy']",8,20,Hootsuite Inc.,18359336.0
483,,1517967384061124608,2022-04-23 20:43:21+00:00,"If you’re in #Atlanta pull up on us! Unapologetically #ImSHE 
#energy #floridawater #palosanto #sage 
#grateful 
#positivevibes
#positiveenergy
#manifest
#REIKI 
#SmallBusiness #SmallBusinessOwner 
#EastAtlantaVillage 
#EAV 
#BlackOwnedBusiness 
#blackwomanownedbusiness https://t.co/FYhW9IBm5c",,,,,"['Atlanta', 'ImSHE', 'energy', 'floridawater', 'palosanto', 'sage', 'grateful']",1,0,Hootsuite Inc.,1.284934573642711e+18
484,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
485,Unceded Squamish Territory,1517647483773542400,2022-04-22 23:32:11+00:00,"Sweden and Austria have stopped using coal to produce electricity. It can be done. Who's next?

We have the solutions. Implement them. #ActOnClimate 

#climateemergency #climate #energy #GreenNewDeal #solar #Renewables #NoPlanetB https://t.co/l4AsEKeoAT",,,,,,223,552,Buffer,15088481.0
486,,1517967133963177984,2022-04-23 20:42:21+00:00,"If you’re in #Atlanta pull up on us! Unapologetically #ImSHE 
#energy #floridawater #palosanto #sage 
#grateful 
#positivevibes
#positiveenergy
#manifest
#REIKI 
#SmallBusiness #SmallBusinessOwner 
#EastAtlantaVillage 
#EAV 
#BlackOwnedBusiness 
#blackwomanownedbusiness https://t.co/3MCcgZBwdb",,,,,"['Atlanta', 'ImSHE', 'energy', 'floridawater', 'palosanto', 'sage', 'grateful']",1,0,Hootsuite Inc.,1.284934573642711e+18
487,"Scotland, United Kingdom",1517645722014859265,2022-04-22 23:25:11+00:00,"Another excellent article by @mzjacobson

#RenewableEnergy’s Intermittency is Not a Showstopper

""a full transition to #WWS in 2050 would reduce #energy needs by 57%, energy costs by 63%, &amp; energy plus health plus #climate costs by 86%""

@SDHamiltonVIC
 https://t.co/QpNEwqhGif",,,,,['RenewableEnergy'],31,52,Twitter for Android,2562240601.0
488,"Oak Ridge, Tennessee, USA",1517966543333826563,2022-04-23 20:40:01+00:00,"🔬 ORNL researchers demonstrated an electron #microscopy technique for imaging #lithium in #energy storage materials, such as lithium ion #batteries, at the atomic scale. https://t.co/Cicnh28UjE",,,,,"['microscopy', 'lithium', 'energy']",1,3,Sprout Social,16145097.0
489,GLOBAL,1517509648085098498,2022-04-22 14:24:28+00:00,"How is Alfa Laval leading the way with #energy efficiency? Catarina Paulson Head of Sustainability @Alfa_Laval tells us more about their work live from the @ericsson studio in #Stockhlm. 

Ask questions to our speakers on @wedonthavetime: https://t.co/BkRIiKARUS

#RacetoZero https://t.co/4fsvz2AxbI",,,,,['energy'],7,35,Twitter Media Studio - LiveCut,8.002853482615562e+17
490,,1517964024599744512,2022-04-23 20:30:00+00:00,"And just like that, you can say goodbye to high electricity bills!!  learn more: https://t.co/YYxT22bpgo    

 #solar #green #Energy #Greenwood #electricity #solarenergy #GreenEnergy #SaturdayMotivation #SaturdayThoughts #bambam https://t.co/3gpwUX4sad",,,,,,1,0,Twitter Web App,1.4932737708486287e+18
491,"Location, Location, Location",1517942823970086914,2022-04-23 19:05:45+00:00,@BorisJohnson @ZelenskyyUa What are you doing to support the #British #Britain 's who cannot afford to pay their #energy bills ?,1.5179252921400238e+18,3131144855.0,,,"['British', 'Britain', 'energy']",2,10,Twitter Web App,49624197.0
492,"Riverdale Park, MD ",1517655932406222848,2022-04-23 00:05:45+00:00,"ICYMI, my new #RealityChek post reminds that #China still doesn't seem to be with this #ClimateEmergency thing:  https://t.co/Z7tu9koPk5 #climatechange #coal #EarthDay #energy #FossilFuels #GreenEnergy? #cleanenergy?",,,,,"['RealityChek', 'China', 'ClimateEmergency']",3,1,Twitter Web App,790546093.0
493,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
494,Unceded Squamish Territory,1517841255526510594,2022-04-23 12:22:10+00:00,"The past 7 years have been the hottest in recorded history. The alarm bells are going off all around us.

No time to waste. No more delays. #ActOnClimate 

#ClimateEmergency #climate #energy #GreenNewDeal #renewables #RenewableEnergy https://t.co/mkbUsv7lTP",,,,,,149,256,Buffer,15088481.0
495,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
496,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
497,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
498,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
499,Cyprus,1517821122296913920,2022-04-23 11:02:09+00:00,"Ex US Ambassador in Greece Pyatt to become State Department’s point man on energy security

via @ekathimerini 

The right man for a critical position.@USAmbPyatt might make the difference to put in practice declarations by @StateDept on #energy security👏🏻

https://t.co/oaCcMAOZTn",,,,,,10,11,Twitter for iPad,342864030.0
500,Unceded Squamish Territory,1517841255526510594,2022-04-23 12:22:10+00:00,"The past 7 years have been the hottest in recorded history. The alarm bells are going off all around us.

No time to waste. No more delays. #ActOnClimate 

#ClimateEmergency #climate #energy #GreenNewDeal #renewables #RenewableEnergy https://t.co/mkbUsv7lTP",,,,,,149,256,Buffer,15088481.0
501,Unceded Squamish Territory,1517841255526510594,2022-04-23 12:22:10+00:00,"The past 7 years have been the hottest in recorded history. The alarm bells are going off all around us.

No time to waste. No more delays. #ActOnClimate 

#ClimateEmergency #climate #energy #GreenNewDeal #renewables #RenewableEnergy https://t.co/mkbUsv7lTP",,,,,,149,256,Buffer,15088481.0
502,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
503,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
504,North Carolina Mountains,1517664400202772480,2022-04-23 00:39:24+00:00,"There are #energy alternatives but there are no alternatives to Air, #Water and #Soil... 🦋LJC

#ClimateBrawl @GeraldKutney #EarthDay #EarthDay2022 #FossilFuels #Pollution #cleanenergy #CleanAir #cleanwater #EarthKeepersUnite https://t.co/esmofxxl16",,,,,"['energy', 'Water', 'Soil', 'ClimateBrawl']",162,283,Twitter Web App,780899815.0
505,Unceded Squamish Territory,1517705360982822912,2022-04-23 03:22:10+00:00,"This is what it'd be like to fly like an eagle.

#Nature is more amazing than we can ever imagine. Protect it. This day and everyday.

#ActOnClimate #ClimateAction #climate #energy #nature #oceans #GreenNewDeal #EarthDay #EarthDay2022 https://t.co/FyH1kmXzyt",,,,,['Nature'],151,463,Buffer,15088481.0
506,"New York, USA",1517921609285259267,2022-04-23 17:41:27+00:00,Good views for the #EastMed natural gas pipeline.  —-- #Greece #Cyprus #Israel #Turkey #EnergyCrisis #energy https://t.co/JgzqIH0GvU,,,,,"['EastMed', 'Greece', 'Cyprus', 'Israel', 'Turkey', 'EnergyCrisis', 'energy']",7,21,Twitter for iPhone,269029337.0
507,Unceded Squamish Territory,1517841255526510594,2022-04-23 12:22:10+00:00,"The past 7 years have been the hottest in recorded history. The alarm bells are going off all around us.

No time to waste. No more delays. #ActOnClimate 

#ClimateEmergency #climate #energy #GreenNewDeal #renewables #RenewableEnergy https://t.co/mkbUsv7lTP",,,,,,149,256,Buffer,15088481.0
508,Global,1517956591265497090,2022-04-23 20:00:28+00:00,Think #Abundance! #Energy follows #Intention. #JoyTrain #Joy   RT @Lisandre_Moreau https://t.co/WfVvoVSkFq,,,,,"['Abundance', 'Energy', 'Intention', 'JoyTrain', 'Joy']",8,20,Hootsuite Inc.,18359336.0
509,London,1517898592165408768,2022-04-23 16:10:00+00:00,"#Energy bills:

🔺 Deputy PM, Matt Hancock, claimed £2,588 last year for heating oil at his Suffolk home, where he lived with his wife. 

Just when you thought you couldn’t dislike him much more. 

You get a £200 loan. https://t.co/ddDJsrDKcT",,,,,['Energy'],286,438,Twitter Web App,1.2179221363434906e+18
510,Unceded Squamish Territory,1517647483773542400,2022-04-22 23:32:11+00:00,"Sweden and Austria have stopped using coal to produce electricity. It can be done. Who's next?

We have the solutions. Implement them. #ActOnClimate 

#climateemergency #climate #energy #GreenNewDeal #solar #Renewables #NoPlanetB https://t.co/l4AsEKeoAT",,,,,,223,552,Buffer,15088481.0
511,Tel Aviv,1488250981888544779,2022-01-31 20:40:59+00:00,"@TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @stracma @raduede @Tecgale @MarianSmedley @kirillklip @MLCzone @NPSusa @iwantmynbn @enricomolinari @Hal_Good @OlumideIDOWU @lalitapetila @sddphoto @AdamRogers2030 @JukkaPSeppl @lillith6 @climateguyw @markburgerenerg @ineeshadvs @AmandaRay02 @StopAdaniCairns @ClayEngberg @suzlette333 @ken_crichlow @mzjacobson @ProfStrachan @01000011CS @MarcVegan @JohnRMoffitt @dannyksfun @Hazloe3 @NJdoc @a_fly_guy @suekhi @EarthAccounting @JJ_Angelus @Grondavia @Totalrecoverys1 Great:
A #Scottish Island is a #RenewableEnergy #Innovation Lab

RT If U ❤️ #CleanTech

#EnergyTransition #CleanEnergy
#ClimateAction #SDGs #Solar
#Carbon #FridaysForFuture
#GreenNewDeal #CO2
#Sustainability #Energy #Technology
@mwt2008 @CurieuxExplorer
https://t.co/CM7FlcvVSk https://t.co/4O8wgzSQA3",1.393316008333566e+18,59386332.0,,,,122,125,Twitter Web App,59386332.0
512,Tel Aviv,1488250981888544779,2022-01-31 20:40:59+00:00,"@TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @stracma @raduede @Tecgale @MarianSmedley @kirillklip @MLCzone @NPSusa @iwantmynbn @enricomolinari @Hal_Good @OlumideIDOWU @lalitapetila @sddphoto @AdamRogers2030 @JukkaPSeppl @lillith6 @climateguyw @markburgerenerg @ineeshadvs @AmandaRay02 @StopAdaniCairns @ClayEngberg @suzlette333 @ken_crichlow @mzjacobson @ProfStrachan @01000011CS @MarcVegan @JohnRMoffitt @dannyksfun @Hazloe3 @NJdoc @a_fly_guy @suekhi @EarthAccounting @JJ_Angelus @Grondavia @Totalrecoverys1 Great:
A #Scottish Island is a #RenewableEnergy #Innovation Lab

RT If U ❤️ #CleanTech

#EnergyTransition #CleanEnergy
#ClimateAction #SDGs #Solar
#Carbon #FridaysForFuture
#GreenNewDeal #CO2
#Sustainability #Energy #Technology
@mwt2008 @CurieuxExplorer
https://t.co/CM7FlcvVSk https://t.co/4O8wgzSQA3",1.393316008333566e+18,59386332.0,,,,122,125,Twitter Web App,59386332.0
513,Unceded Squamish Territory,1517841255526510594,2022-04-23 12:22:10+00:00,"The past 7 years have been the hottest in recorded history. The alarm bells are going off all around us.

No time to waste. No more delays. #ActOnClimate 

#ClimateEmergency #climate #energy #GreenNewDeal #renewables #RenewableEnergy https://t.co/mkbUsv7lTP",,,,,,149,256,Buffer,15088481.0
